,0,1,2
68,73.0,0.057412192643295695,0.0
69,74.0,0.05749562906772204,0.0
70,75.0,0.057580148610907,0.0
71,76.0,0.05766574923334424,0.0
72,77.0,0.05775242887280794,0.0
73,78.0,0.05784018544452589,0.0
74,79.0,0.05792901684135497,0.0
75,80.0,0.058018920933957364,0.0
76,81.0,0.058109895570978586,0.0
77,82.0,0.05820193857922667,0.0
78,83.0,0.05829504776385306,0.0
79,84.0,0.058389220908534635,0.0
80,85.0,0.05848445577565702,0.0
81,86.0,0.05858075010649942,0.0
82,87.0,0.05867810162142045,0.0
83,88.0,0.05877650802004547,0.0
84,89.0,0.05887596698145482,0.0
85,90.0,0.05897647616437366,0.0
86,91.0,0.059078033207362435,0.0
87,92.0,0.059180635729009015,0.0
88,93.0,0.05928428132812144,0.0
89,94.0,0.059388967583922085,0.0
90,95.0,0.059494692056242617,0.0
91,96.0,0.05960145228572016,0.0
92,97.0,0.05970924579399424,0.0
93,98.0,0.059818070083904856,0.0
94,99.0,0.05992792263969124,0.0
95,100.0,0.060038800927191896,0.0
96,101.0,0.06015070239404493,0.0
97,102.0,0.060263624469889795,0.0
98,103.0,0.06037756456656932,0.0
99,104.0,0.060492520078332966,0.0
100,105.0,0.0606084883820404,0.0
101,106.0,0.06072546683736616,0.0
102,107.0,0.06084345278700467,0.0
103,108.0,0.06096244355687606,0.0
104,109.0,0.06108243645633279,0.0
105,110.0,0.06120342877836637,0.0
106,111.0,0.06132541779981516,0.0
107,112.0,0.06144840078157239,0.0
108,113.0,0.06157237496879485,0.0
109,114.0,0.06169733759111189,0.0
110,115.0,0.06182328586283496,0.0
111,116.0,0.061950216983167716,0.0
112,117.0,0.06207812813641608,0.0
113,118.0,0.06220701649219926,0.0
114,119.0,0.06233687920566053,0.0
115,120.0,0.06246771341767855,0.0
116,121.0,0.06259951625507926,0.0
117,122.0,0.0627322848308473,0.0
118,123.0,0.06286601624433844,0.0
119,124.0,0.06300070758149151,0.0
120,125.0,0.06313635591504119,0.0
121,126.0,0.06327295830473002,0.0
122,127.0,0.06341051179752165,0.0
123,128.0,0.06354901342781304,0.0
124,129.0,0.06368846021764756,0.0
125,130.0,0.0638288491769276,0.0
126,131.0,0.06397017730362753,0.0
127,132.0,0.06411244158400621,0.0
128,133.0,0.06425563899281991,0.0
129,134.0,0.06439976649353496,0.0
130,135.0,0.06454482103853992,0.0
131,136.0,0.06469079956935839,0.0
132,137.0,0.06483769901686086,0.0
133,138.0,0.06498551630147695,0.0
134,139.0,0.06513424833340711,0.0
135,140.0,0.06528389201283422,0.0
136,141.0,0.06543444423013492,0.0
137,142.0,0.06558590186609055,0.0
138,143.0,0.06573826179209794,0.0
139,144.0,0.0658915208703797,0.0
140,145.0,0.06604567595419429,0.0
141,146.0,0.06620072388804552,0.0
142,147.0,0.06635666150789198,0.0
143,148.0,0.0665134856413556,0.0
144,149.0,0.06667119310793004,0.0
145,150.0,0.06682978071918855,0.0
146,151.0,0.06698924527899129,0.0
147,152.0,0.06714958358369225,0.0
148,153.0,0.06731079242234532,0.0
149,154.0,0.06747286857691011,0.0
150,155.0,0.06763580882245712,0.0
151,156.0,0.06779960992737215,0.0
152,157.0,0.06796426865356012,0.0
153,158.0,0.06812978175664845,0.0
154,159.0,0.06829614598618948,0.0
155,160.0,0.06846335808586232,0.0
156,161.0,0.06863141479367404,0.0
157,162.0,0.06880031284216008,0.0
158,163.0,0.06897004895858373,0.0
159,164.0,0.06914061986513521,0.0
160,165.0,0.06931202227912968,0.0
161,166.0,0.06948425291320445,0.0
162,167.0,0.06965730847551549,0.0
163,168.0,0.06983118566993295,0.0
164,169.0,0.070005881196236,0.0
165,170.0,0.07018139175030659,0.0
166,171.0,0.07035771402432232,0.0
167,172.0,0.07053484470694867,0.0
168,173.0,0.07071278048352996,0.0
169,174.0,0.07089151803627945,0.0
170,175.0,0.07107105404446869,0.0
171,176.0,0.0712513851846155,0.0
172,177.0,0.07143250813067131,0.0
173,178.0,0.07161441955420732,0.0
174,179.0,0.07179711612459966,0.0
175,180.0,0.07198059450921344,0.0
176,181.0,0.07216485137358589,0.0
177,182.0,0.07234988338160826,0.0
178,183.0,0.07253568719570683,0.0
179,184.0,0.0727222594770226,0.0
180,185.0,0.07290959688559004,0.0
181,186.0,0.07309769608051472,0.0
182,187.0,0.07328655372014957,0.0
183,188.0,0.07347616646227029,0.0
184,189.0,0.07366653096424942,0.0
185,190.0,0.07385764388322938,0.0
186,191.0,0.07404950187629405,0.0
187,192.0,0.07424210160063949,0.0
188,193.0,0.07443543971374321,0.0
189,194.0,0.07462951287353246,0.0
190,195.0,0.07482431773855087,0.0
191,196.0,0.07501985096812441,0.0
192,197.0,0.07521610922252567,0.0
193,198.0,0.07541308916313706,0.0
194,199.0,0.07561078745261272,0.0
195,200.0,0.07580920075503918,0.0
196,201.0,0.07600832573609466,0.0
197,202.0,0.0762081590632072,0.0
198,203.0,0.07640869740571139,0.0
199,204.0,0.0766099374350038,0.0
